name,regulator_id,site,target_id,modality,tissue,cluster,weight
PI 18:0_22:6 (regulates) ENSG00000187186.15,PI 18:0_22:6,NA,ENSG00000187186.15,RE,blood.muscle,9,0.103830524780824
PI 18:0_22:6 (regulates) BCR,PI 18:0_22:6,NA,ENSG00000186716.21,RE,blood.muscle,9,0.104642202458372
PI 18:0_22:6 (regulates) CERS6,PI 18:0_22:6,NA,ENSG00000172292.15,RE,blood.muscle,9,0.114467638962428
PI 18:0_22:6 (regulates) GPRC5B,PI 18:0_22:6,NA,ENSG00000167191.12,RE,blood.muscle,9,0.114807253672343
PI 18:0_22:6 (regulates) TPP1,PI 18:0_22:6,NA,ENSG00000166340.18,RE,blood.muscle,9,0.134657535327878
PI 18:0_22:6 (regulates) ACSL1,PI 18:0_22:6,NA,ENSG00000151726.15,RE,blood.muscle,9,0.190367238408889
PI 18:0_22:6 (regulates) DAAM2,PI 18:0_22:6,NA,ENSG00000146122.17,RE,blood.muscle,9,0.172427323354389
PI 18:0_22:6 (regulates) LPIN1,PI 18:0_22:6,NA,ENSG00000134324.12,RE,blood.muscle,9,0.115813408363533
PI 18:0_22:6 (regulates) AMOT,PI 18:0_22:6,NA,ENSG00000126016.17,RE,blood.muscle,9,0.101105354894295
PI 18:0_22:6 (regulates) PLAU,PI 18:0_22:6,NA,ENSG00000122861.16,RE,blood.muscle,9,0.10086026091304
PI 18:0_22:6 (regulates) NRP1,PI 18:0_22:6,NA,ENSG00000099250.18,RE,blood.muscle,9,0.112547577621356
PI 18:0_22:6 (regulates) ENSG00000287356.1,PI 18:0_22:6,NA,ENSG00000287356.1,EE,blood.muscle,11,0.108091421781361
PI 18:0_22:6 (regulates) TBC1D3E,PI 18:0_22:6,NA,ENSG00000278599.6,EE,blood.muscle,11,0.106749062968596
PI 18:0_22:6 (regulates) ENSG00000264490.3,PI 18:0_22:6,NA,ENSG00000264490.3,EE,blood.muscle,11,0.110834553052584
PI 18:0_22:6 (regulates) ENSG00000262728.6,PI 18:0_22:6,NA,ENSG00000262728.6,EE,blood.muscle,11,0.133385235284087
PI 18:0_22:6 (regulates) SRP14-DT,PI 18:0_22:6,NA,ENSG00000248508.9,EE,blood.muscle,11,0.185157650296103
PI 18:0_22:6 (regulates) MUC20-OT1,PI 18:0_22:6,NA,ENSG00000242086.8,EE,blood.muscle,11,0.113029444342691
PI 18:0_22:6 (regulates) DDX11L2,PI 18:0_22:6,NA,ENSG00000236397.3,EE,blood.muscle,11,0.115867552557499
PI 18:0_22:6 (regulates) DIRC3-AS1,PI 18:0_22:6,NA,ENSG00000233143.2,EE,blood.muscle,11,0.286857754517069
PI 18:0_22:6 (regulates) LYRM9,PI 18:0_22:6,NA,ENSG00000232859.10,EE,blood.muscle,11,0.104989665291944
PI 18:0_22:6 (regulates) GRTP1-AS1,PI 18:0_22:6,NA,ENSG00000225083.2,EE,blood.muscle,11,0.102445155415
PI 18:0_22:6 (regulates) TMEM242,PI 18:0_22:6,NA,ENSG00000215712.11,EE,blood.muscle,11,0.130231608953918
PI 18:0_22:6 (regulates) SCART1,PI 18:0_22:6,NA,ENSG00000214279.13,EE,blood.muscle,11,0.173034471969894
PI 18:0_22:6 (regulates) PLA2G4E,PI 18:0_22:6,NA,ENSG00000188089.13,EE,blood.muscle,11,0.102135666579753
PI 18:0_22:6 (regulates) KIF24,PI 18:0_22:6,NA,ENSG00000186638.17,EE,blood.muscle,11,0.105317907100357
PI 18:0_22:6 (regulates) SIVA1,PI 18:0_22:6,NA,ENSG00000184990.13,EE,blood.muscle,11,0.111088863934697
PI 18:0_22:6 (regulates) C12orf60,PI 18:0_22:6,NA,ENSG00000182993.5,EE,blood.muscle,11,0.101862644061505
PI 18:0_22:6 (regulates) NPLOC4,PI 18:0_22:6,NA,ENSG00000182446.14,EE,blood.muscle,11,0.101349854043627
PI 18:0_22:6 (regulates) MYOZ2,PI 18:0_22:6,NA,ENSG00000172399.6,EE,blood.muscle,11,0.102914278830783
PI 18:0_22:6 (regulates) AQP4,PI 18:0_22:6,NA,ENSG00000171885.18,EE,blood.muscle,11,0.140400859482244
PI 18:0_22:6 (regulates) ZNF212,PI 18:0_22:6,NA,ENSG00000170260.9,EE,blood.muscle,11,0.165698181016609
PI 18:0_22:6 (regulates) ALDH4A1,PI 18:0_22:6,NA,ENSG00000159423.17,EE,blood.muscle,11,0.103070064550568
PI 18:0_22:6 (regulates) ATP6V1B2,PI 18:0_22:6,NA,ENSG00000147416.11,EE,blood.muscle,11,0.11680837617657
PI 18:0_22:6 (regulates) UGT3A1,PI 18:0_22:6,NA,ENSG00000145626.12,EE,blood.muscle,11,0.100791625673486
PI 18:0_22:6 (regulates) PPOX,PI 18:0_22:6,NA,ENSG00000143224.18,EE,blood.muscle,11,0.110483160333392
PI 18:0_22:6 (regulates) MAPKBP1,PI 18:0_22:6,NA,ENSG00000137802.14,EE,blood.muscle,11,0.117376821451701
PI 18:0_22:6 (regulates) KIAA0513,PI 18:0_22:6,NA,ENSG00000135709.14,EE,blood.muscle,11,0.117603074746341
PI 18:0_22:6 (regulates) NUP210,PI 18:0_22:6,NA,ENSG00000132182.12,EE,blood.muscle,11,0.156298848979865
PI 18:0_22:6 (regulates) RAI2,PI 18:0_22:6,NA,ENSG00000131831.18,EE,blood.muscle,11,0.167812474520412
PI 18:0_22:6 (regulates) PUDP,PI 18:0_22:6,NA,ENSG00000130021.15,EE,blood.muscle,11,0.237010210340322
PI 18:0_22:6 (regulates) CAT,PI 18:0_22:6,NA,ENSG00000121691.7,EE,blood.muscle,11,0.171831729717235
PI 18:0_22:6 (regulates) PYROXD2,PI 18:0_22:6,NA,ENSG00000119943.13,EE,blood.muscle,11,0.105543898382464
PI 18:0_22:6 (regulates) GLE1,PI 18:0_22:6,NA,ENSG00000119392.16,EE,blood.muscle,11,0.151053827489754
PI 18:0_22:6 (regulates) MARK1,PI 18:0_22:6,NA,ENSG00000116141.17,EE,blood.muscle,11,0.116399323152903
PI 18:0_22:6 (regulates) UHRF1BP1L,PI 18:0_22:6,NA,ENSG00000111647.13,EE,blood.muscle,11,0.114746109864443
PI 18:0_22:6 (regulates) ATP1B4,PI 18:0_22:6,NA,ENSG00000101892.12,EE,blood.muscle,11,0.210348531496809
PI 18:0_22:6 (regulates) FOXRED2,PI 18:0_22:6,NA,ENSG00000100350.16,EE,blood.muscle,11,0.104018664331991
PI 18:0_22:6 (regulates) ABCC6,PI 18:0_22:6,NA,ENSG00000091262.17,EE,blood.muscle,11,0.110503975756024
PI 18:0_22:6 (regulates) VAMP3,PI 18:0_22:6,NA,ENSG00000049245.13,EE,blood.muscle,11,0.138323372582091
PI 18:0_22:6 (regulates) SEMA3B,PI 18:0_22:6,NA,ENSG00000012171.20,EE,blood.muscle,11,0.125210274456113
PE P-36:4 or PE O-36:5 (regulates) PI4KAP1,PE P-36:4 or PE O-36:5,NA,ENSG00000274602.5,RE,blood.muscle,11,0.163992804724466
PE P-36:4 or PE O-36:5 (regulates) ENSG00000272501.1,PE P-36:4 or PE O-36:5,NA,ENSG00000272501.1,RE,blood.muscle,11,0.114334269939665
PE P-36:4 or PE O-36:5 (regulates) SNHG26,PE P-36:4 or PE O-36:5,NA,ENSG00000228649.10,RE,blood.muscle,11,0.105475183621125
PE P-36:4 or PE O-36:5 (regulates) PIP5K1C,PE P-36:4 or PE O-36:5,NA,ENSG00000186111.11,RE,blood.muscle,11,0.128275230280169
PE P-36:4 or PE O-36:5 (regulates) PTGER4,PE P-36:4 or PE O-36:5,NA,ENSG00000171522.6,RE,blood.muscle,11,0.117796756038241
PE P-36:4 or PE O-36:5 (regulates) CCDC28B,PE P-36:4 or PE O-36:5,NA,ENSG00000160050.16,RE,blood.muscle,11,0.142683457689902
PE P-36:4 or PE O-36:5 (regulates) CHORDC1,PE P-36:4 or PE O-36:5,NA,ENSG00000110172.12,RE,blood.muscle,11,0.108284027110212
PE P-36:4 or PE O-36:5 (regulates) SLC52A3,PE P-36:4 or PE O-36:5,NA,ENSG00000101276.18,RE,blood.muscle,11,0.132481189381814
PE P-36:4 or PE O-36:5 (regulates) PNN,PE P-36:4 or PE O-36:5,NA,ENSG00000100941.9,RE,blood.muscle,11,0.105877481595475
PE P-36:4 or PE O-36:5 (regulates) CSNK2A2,PE P-36:4 or PE O-36:5,NA,ENSG00000070770.10,RE,blood.muscle,11,0.183260291692371
PE P-36:4 or PE O-36:5 (regulates) TBC1D3E,PE P-36:4 or PE O-36:5,NA,ENSG00000278599.6,EE,blood.muscle,11,0.169339676848463
PE P-36:4 or PE O-36:5 (regulates) POLR2M,PE P-36:4 or PE O-36:5,NA,ENSG00000255529.9,EE,blood.muscle,11,0.160518167724319
PE P-36:4 or PE O-36:5 (regulates) OST4,PE P-36:4 or PE O-36:5,NA,ENSG00000228474.6,EE,blood.muscle,11,0.10558365045782
PE P-36:4 or PE O-36:5 (regulates) SELENOH,PE P-36:4 or PE O-36:5,NA,ENSG00000211450.11,EE,blood.muscle,11,0.112115575459795
PE P-36:4 or PE O-36:5 (regulates) SARNP,PE P-36:4 or PE O-36:5,NA,ENSG00000205323.9,EE,blood.muscle,11,0.121802139893273
PE P-36:4 or PE O-36:5 (regulates) TCF4,PE P-36:4 or PE O-36:5,NA,ENSG00000196628.20,EE,blood.muscle,11,0.10905345433284
PE P-36:4 or PE O-36:5 (regulates) XRCC6,PE P-36:4 or PE O-36:5,NA,ENSG00000196419.13,EE,blood.muscle,11,0.194182353966135
PE P-36:4 or PE O-36:5 (regulates) UBE2L3,PE P-36:4 or PE O-36:5,NA,ENSG00000185651.15,EE,blood.muscle,11,0.146508385179102
PE P-36:4 or PE O-36:5 (regulates) WASH3P,PE P-36:4 or PE O-36:5,NA,ENSG00000185596.16,EE,blood.muscle,11,0.118260357602754
PE P-36:4 or PE O-36:5 (regulates) NEB,PE P-36:4 or PE O-36:5,NA,ENSG00000183091.21,EE,blood.muscle,11,0.107152624336866
PE P-36:4 or PE O-36:5 (regulates) ADI1,PE P-36:4 or PE O-36:5,NA,ENSG00000182551.14,EE,blood.muscle,11,0.133068338385177
PE P-36:4 or PE O-36:5 (regulates) PXMP2,PE P-36:4 or PE O-36:5,NA,ENSG00000176894.10,EE,blood.muscle,11,0.103960679176249
PE P-36:4 or PE O-36:5 (regulates) MRPL48,PE P-36:4 or PE O-36:5,NA,ENSG00000175581.14,EE,blood.muscle,11,0.10130370399115
PE P-36:4 or PE O-36:5 (regulates) RAB24,PE P-36:4 or PE O-36:5,NA,ENSG00000169228.14,EE,blood.muscle,11,0.137042992975454
PE P-36:4 or PE O-36:5 (regulates) NXN,PE P-36:4 or PE O-36:5,NA,ENSG00000167693.17,EE,blood.muscle,11,0.232608675931793
PE P-36:4 or PE O-36:5 (regulates) SYNPO2L,PE P-36:4 or PE O-36:5,NA,ENSG00000166317.12,EE,blood.muscle,11,0.127524203621341
PE P-36:4 or PE O-36:5 (regulates) NMNAT3,PE P-36:4 or PE O-36:5,NA,ENSG00000163864.17,EE,blood.muscle,11,0.126431938028337
PE P-36:4 or PE O-36:5 (regulates) CCDC141,PE P-36:4 or PE O-36:5,NA,ENSG00000163492.16,EE,blood.muscle,11,0.190823663415013
PE P-36:4 or PE O-36:5 (regulates) GPR155,PE P-36:4 or PE O-36:5,NA,ENSG00000163328.14,EE,blood.muscle,11,0.114961684268271
PE P-36:4 or PE O-36:5 (regulates) SH2B2,PE P-36:4 or PE O-36:5,NA,ENSG00000160999.11,EE,blood.muscle,11,0.104249247450441
PE P-36:4 or PE O-36:5 (regulates) S100A1,PE P-36:4 or PE O-36:5,NA,ENSG00000160678.12,EE,blood.muscle,11,0.101544367277261
PE P-36:4 or PE O-36:5 (regulates) CPAMD8,PE P-36:4 or PE O-36:5,NA,ENSG00000160111.15,EE,blood.muscle,11,0.132439242240963
PE P-36:4 or PE O-36:5 (regulates) CABP1,PE P-36:4 or PE O-36:5,NA,ENSG00000157782.10,EE,blood.muscle,11,0.101405761128306
PE P-36:4 or PE O-36:5 (regulates) SAP18,PE P-36:4 or PE O-36:5,NA,ENSG00000150459.12,EE,blood.muscle,11,0.156242289819287
PE P-36:4 or PE O-36:5 (regulates) GPR107,PE P-36:4 or PE O-36:5,NA,ENSG00000148358.20,EE,blood.muscle,11,0.167714368259323
PE P-36:4 or PE O-36:5 (regulates) SLC25A37,PE P-36:4 or PE O-36:5,NA,ENSG00000147454.14,EE,blood.muscle,11,0.138452343687163
PE P-36:4 or PE O-36:5 (regulates) MUC4,PE P-36:4 or PE O-36:5,NA,ENSG00000145113.22,EE,blood.muscle,11,0.139549537982877
PE P-36:4 or PE O-36:5 (regulates) SOD1,PE P-36:4 or PE O-36:5,NA,ENSG00000142168.15,EE,blood.muscle,11,0.194018872588234
PE P-36:4 or PE O-36:5 (regulates) COX17,PE P-36:4 or PE O-36:5,NA,ENSG00000138495.7,EE,blood.muscle,11,0.144381371245815
PE P-36:4 or PE O-36:5 (regulates) CCT7,PE P-36:4 or PE O-36:5,NA,ENSG00000135624.17,EE,blood.muscle,11,0.109256896481401
PE P-36:4 or PE O-36:5 (regulates) MCCC2,PE P-36:4 or PE O-36:5,NA,ENSG00000131844.17,EE,blood.muscle,11,0.122422487731986
PE P-36:4 or PE O-36:5 (regulates) LRP3,PE P-36:4 or PE O-36:5,NA,ENSG00000130881.14,EE,blood.muscle,11,0.116968604199804
PE P-36:4 or PE O-36:5 (regulates) DYNLRB1,PE P-36:4 or PE O-36:5,NA,ENSG00000125971.17,EE,blood.muscle,11,0.118860964430281
PE P-36:4 or PE O-36:5 (regulates) TRIP10,PE P-36:4 or PE O-36:5,NA,ENSG00000125733.18,EE,blood.muscle,11,0.1138194594154
PE P-36:4 or PE O-36:5 (regulates) NAA50,PE P-36:4 or PE O-36:5,NA,ENSG00000121579.14,EE,blood.muscle,11,0.16017811749001
PE P-36:4 or PE O-36:5 (regulates) ERGIC1,PE P-36:4 or PE O-36:5,NA,ENSG00000113719.17,EE,blood.muscle,11,0.107179728944844
PE P-36:4 or PE O-36:5 (regulates) HARS2,PE P-36:4 or PE O-36:5,NA,ENSG00000112855.17,EE,blood.muscle,11,0.176406051908564
PE P-36:4 or PE O-36:5 (regulates) SEC23IP,PE P-36:4 or PE O-36:5,NA,ENSG00000107651.14,EE,blood.muscle,11,0.116699497007021
PE P-36:4 or PE O-36:5 (regulates) TSC2,PE P-36:4 or PE O-36:5,NA,ENSG00000103197.18,EE,blood.muscle,11,0.104136304388735
PE P-36:4 or PE O-36:5 (regulates) RTCB,PE P-36:4 or PE O-36:5,NA,ENSG00000100220.12,EE,blood.muscle,11,0.130457258782129
PE P-36:4 or PE O-36:5 (regulates) GGA1,PE P-36:4 or PE O-36:5,NA,ENSG00000100083.19,EE,blood.muscle,11,0.163289863883706
PE P-36:4 or PE O-36:5 (regulates) GNAS,PE P-36:4 or PE O-36:5,NA,ENSG00000087460.29,EE,blood.muscle,11,0.119055986771273
PE P-36:4 or PE O-36:5 (regulates) L2HGDH,PE P-36:4 or PE O-36:5,NA,ENSG00000087299.12,EE,blood.muscle,11,0.189897507156735
PE P-36:4 or PE O-36:5 (regulates) MCCC1,PE P-36:4 or PE O-36:5,NA,ENSG00000078070.14,EE,blood.muscle,11,0.127121511493853
PE P-36:4 or PE O-36:5 (regulates) PPP1R12B,PE P-36:4 or PE O-36:5,NA,ENSG00000077157.22,EE,blood.muscle,11,0.191264980711143
PE P-36:4 or PE O-36:5 (regulates) SCARF1,PE P-36:4 or PE O-36:5,NA,ENSG00000074660.17,EE,blood.muscle,11,0.108888563211529
PE P-36:4 or PE O-36:5 (regulates) YBX1,PE P-36:4 or PE O-36:5,NA,ENSG00000065978.19,EE,blood.muscle,11,0.155543255017725
PE P-36:4 or PE O-36:5 (regulates) ITIH4,PE P-36:4 or PE O-36:5,NA,ENSG00000055955.17,EE,blood.muscle,11,0.176506629186449
PE P-36:4 or PE O-36:5 (regulates) POLR2B,PE P-36:4 or PE O-36:5,NA,ENSG00000047315.17,EE,blood.muscle,11,0.135380424962314
PE P-36:4 or PE O-36:5 (regulates) UBR2,PE P-36:4 or PE O-36:5,NA,ENSG00000024048.11,EE,blood.muscle,11,0.111553811007863
PE P-36:4 or PE O-36:5 (regulates) WIZ,PE P-36:4 or PE O-36:5,NA,ENSG00000011451.21,EE,blood.muscle,11,0.115156770926489
PE P-36:2 or PE O-36:3 (regulates) ENSG00000272501.1,PE P-36:2 or PE O-36:3,NA,ENSG00000272501.1,RE,blood.muscle,11,0.118715989380485
PE P-36:2 or PE O-36:3 (regulates) LINC00115,PE P-36:2 or PE O-36:3,NA,ENSG00000225880.5,RE,blood.muscle,11,0.120781247739736
PE P-36:2 or PE O-36:3 (regulates) C4orf46,PE P-36:2 or PE O-36:3,NA,ENSG00000205208.5,RE,blood.muscle,11,0.161288789776396
PE P-36:2 or PE O-36:3 (regulates) ARF4,PE P-36:2 or PE O-36:3,NA,ENSG00000168374.11,RE,blood.muscle,11,0.114092985901644
PE P-36:2 or PE O-36:3 (regulates) COMMD10,PE P-36:2 or PE O-36:3,NA,ENSG00000145781.9,RE,blood.muscle,11,0.155215703296677
PE P-36:2 or PE O-36:3 (regulates) YWHAQ,PE P-36:2 or PE O-36:3,NA,ENSG00000134308.14,RE,blood.muscle,11,0.126389461864298
PE P-36:2 or PE O-36:3 (regulates) BEST3,PE P-36:2 or PE O-36:3,NA,ENSG00000127325.19,RE,blood.muscle,11,0.177132409643371
PE P-36:2 or PE O-36:3 (regulates) SEC22C,PE P-36:2 or PE O-36:3,NA,ENSG00000093183.14,RE,blood.muscle,11,0.104012843832062
PE P-36:2 or PE O-36:3 (regulates) ENSG00000286322.2,PE P-36:2 or PE O-36:3,NA,ENSG00000286322.2,EE,blood.muscle,11,0.132462742306808
PE P-36:2 or PE O-36:3 (regulates) PRR33,PE P-36:2 or PE O-36:3,NA,ENSG00000283787.2,EE,blood.muscle,11,0.124097780288646
PE P-36:2 or PE O-36:3 (regulates) TEX52,PE P-36:2 or PE O-36:3,NA,ENSG00000283297.2,EE,blood.muscle,11,0.175589385065456
PE P-36:2 or PE O-36:3 (regulates) ENSG00000272688.1,PE P-36:2 or PE O-36:3,NA,ENSG00000272688.1,EE,blood.muscle,11,0.111314749010511
PE P-36:2 or PE O-36:3 (regulates) KCNJ2-AS1,PE P-36:2 or PE O-36:3,NA,ENSG00000267365.1,EE,blood.muscle,11,0.12189084403002
PE P-36:2 or PE O-36:3 (regulates) ENSG00000230910.5,PE P-36:2 or PE O-36:3,NA,ENSG00000230910.5,EE,blood.muscle,11,0.114856228445452
PE P-36:2 or PE O-36:3 (regulates) KHDC1-AS1,PE P-36:2 or PE O-36:3,NA,ENSG00000229852.4,EE,blood.muscle,11,0.109889660610774
PE P-36:2 or PE O-36:3 (regulates) SLC26A6,PE P-36:2 or PE O-36:3,NA,ENSG00000225697.13,EE,blood.muscle,11,0.116585360334239
PE P-36:2 or PE O-36:3 (regulates) TMEM242,PE P-36:2 or PE O-36:3,NA,ENSG00000215712.11,EE,blood.muscle,11,0.110544157383621
PE P-36:2 or PE O-36:3 (regulates) NUDT19,PE P-36:2 or PE O-36:3,NA,ENSG00000213965.4,EE,blood.muscle,11,0.114211450376487
PE P-36:2 or PE O-36:3 (regulates) HTT,PE P-36:2 or PE O-36:3,NA,ENSG00000197386.14,EE,blood.muscle,11,0.140216339562633
PE P-36:2 or PE O-36:3 (regulates) C20orf204,PE P-36:2 or PE O-36:3,NA,ENSG00000196421.9,EE,blood.muscle,11,0.1520571427799
PE P-36:2 or PE O-36:3 (regulates) SDHAP3,PE P-36:2 or PE O-36:3,NA,ENSG00000185986.13,EE,blood.muscle,11,0.125220922556815
PE P-36:2 or PE O-36:3 (regulates) POLR2L,PE P-36:2 or PE O-36:3,NA,ENSG00000177700.6,EE,blood.muscle,11,0.156949990539007
PE P-36:2 or PE O-36:3 (regulates) MOB1B,PE P-36:2 or PE O-36:3,NA,ENSG00000173542.9,EE,blood.muscle,11,0.17952785930453
PE P-36:2 or PE O-36:3 (regulates) ZFAND4,PE P-36:2 or PE O-36:3,NA,ENSG00000172671.20,EE,blood.muscle,11,0.138541436992687
PE P-36:2 or PE O-36:3 (regulates) SLC16A5,PE P-36:2 or PE O-36:3,NA,ENSG00000170190.16,EE,blood.muscle,11,0.130414099481649
PE P-36:2 or PE O-36:3 (regulates) ENGASE,PE P-36:2 or PE O-36:3,NA,ENSG00000167280.17,EE,blood.muscle,11,0.124499954599007
PE P-36:2 or PE O-36:3 (regulates) GPT2,PE P-36:2 or PE O-36:3,NA,ENSG00000166123.14,EE,blood.muscle,11,0.11948736862724
PE P-36:2 or PE O-36:3 (regulates) ZMYM6,PE P-36:2 or PE O-36:3,NA,ENSG00000163867.17,EE,blood.muscle,11,0.104556060322746
PE P-36:2 or PE O-36:3 (regulates) NMNAT3,PE P-36:2 or PE O-36:3,NA,ENSG00000163864.17,EE,blood.muscle,11,0.169035191997825
PE P-36:2 or PE O-36:3 (regulates) IL17RC,PE P-36:2 or PE O-36:3,NA,ENSG00000163702.20,EE,blood.muscle,11,0.134580741842524
PE P-36:2 or PE O-36:3 (regulates) VPS11,PE P-36:2 or PE O-36:3,NA,ENSG00000160695.16,EE,blood.muscle,11,0.104409694302784
PE P-36:2 or PE O-36:3 (regulates) IRX6,PE P-36:2 or PE O-36:3,NA,ENSG00000159387.8,EE,blood.muscle,11,0.109863054344498
PE P-36:2 or PE O-36:3 (regulates) TMED4,PE P-36:2 or PE O-36:3,NA,ENSG00000158604.15,EE,blood.muscle,11,0.16151871090166
PE P-36:2 or PE O-36:3 (regulates) FBXO36,PE P-36:2 or PE O-36:3,NA,ENSG00000153832.12,EE,blood.muscle,11,0.102386838558195
PE P-36:2 or PE O-36:3 (regulates) GPR107,PE P-36:2 or PE O-36:3,NA,ENSG00000148358.20,EE,blood.muscle,11,0.147463795282566
PE P-36:2 or PE O-36:3 (regulates) CCZ1B,PE P-36:2 or PE O-36:3,NA,ENSG00000146574.16,EE,blood.muscle,11,0.276915036121554
PE P-36:2 or PE O-36:3 (regulates) PRDM15,PE P-36:2 or PE O-36:3,NA,ENSG00000141956.14,EE,blood.muscle,11,0.130962619596834
PE P-36:2 or PE O-36:3 (regulates) GLTP,PE P-36:2 or PE O-36:3,NA,ENSG00000139433.11,EE,blood.muscle,11,0.139992941388268
PE P-36:2 or PE O-36:3 (regulates) COX17,PE P-36:2 or PE O-36:3,NA,ENSG00000138495.7,EE,blood.muscle,11,0.214001077933346
PE P-36:2 or PE O-36:3 (regulates) KAT7,PE P-36:2 or PE O-36:3,NA,ENSG00000136504.13,EE,blood.muscle,11,0.129126268841285
PE P-36:2 or PE O-36:3 (regulates) ZSCAN5A,PE P-36:2 or PE O-36:3,NA,ENSG00000131848.10,EE,blood.muscle,11,0.139922726866317
PE P-36:2 or PE O-36:3 (regulates) MCCC2,PE P-36:2 or PE O-36:3,NA,ENSG00000131844.17,EE,blood.muscle,11,0.165122401587697
PE P-36:2 or PE O-36:3 (regulates) LRP3,PE P-36:2 or PE O-36:3,NA,ENSG00000130881.14,EE,blood.muscle,11,0.135511503894794
PE P-36:2 or PE O-36:3 (regulates) TRIP10,PE P-36:2 or PE O-36:3,NA,ENSG00000125733.18,EE,blood.muscle,11,0.106861241184619
PE P-36:2 or PE O-36:3 (regulates) ACSL3,PE P-36:2 or PE O-36:3,NA,ENSG00000123983.15,EE,blood.muscle,11,0.140823361551915
PE P-36:2 or PE O-36:3 (regulates) NAA50,PE P-36:2 or PE O-36:3,NA,ENSG00000121579.14,EE,blood.muscle,11,0.159690153748719
PE P-36:2 or PE O-36:3 (regulates) ALDH6A1,PE P-36:2 or PE O-36:3,NA,ENSG00000119711.13,EE,blood.muscle,11,0.167771084007045
PE P-36:2 or PE O-36:3 (regulates) RBM25,PE P-36:2 or PE O-36:3,NA,ENSG00000119707.14,EE,blood.muscle,11,0.102276397263141
PE P-36:2 or PE O-36:3 (regulates) USP35,PE P-36:2 or PE O-36:3,NA,ENSG00000118369.13,EE,blood.muscle,11,0.118251933513217
PE P-36:2 or PE O-36:3 (regulates) CNPPD1,PE P-36:2 or PE O-36:3,NA,ENSG00000115649.16,EE,blood.muscle,11,0.14363222027041
PE P-36:2 or PE O-36:3 (regulates) SPSB2,PE P-36:2 or PE O-36:3,NA,ENSG00000111671.10,EE,blood.muscle,11,0.117246387768203
PE P-36:2 or PE O-36:3 (regulates) RNF167,PE P-36:2 or PE O-36:3,NA,ENSG00000108523.16,EE,blood.muscle,11,0.110730740132229
PE P-36:2 or PE O-36:3 (regulates) SEC23IP,PE P-36:2 or PE O-36:3,NA,ENSG00000107651.14,EE,blood.muscle,11,0.134121588105184
PE P-36:2 or PE O-36:3 (regulates) BCAT2,PE P-36:2 or PE O-36:3,NA,ENSG00000105552.15,EE,blood.muscle,11,0.117016396702652
PE P-36:2 or PE O-36:3 (regulates) GGA1,PE P-36:2 or PE O-36:3,NA,ENSG00000100083.19,EE,blood.muscle,11,0.113104754159728
PE P-36:2 or PE O-36:3 (regulates) ATRN,PE P-36:2 or PE O-36:3,NA,ENSG00000088812.18,EE,blood.muscle,11,0.108541206180634
PE P-36:2 or PE O-36:3 (regulates) CPSF1,PE P-36:2 or PE O-36:3,NA,ENSG00000071894.17,EE,blood.muscle,11,0.124348679931215
PE P-36:2 or PE O-36:3 (regulates) TLE2,PE P-36:2 or PE O-36:3,NA,ENSG00000065717.15,EE,blood.muscle,11,0.104424027679863
PE P-36:2 or PE O-36:3 (regulates) FAR2,PE P-36:2 or PE O-36:3,NA,ENSG00000064763.12,EE,blood.muscle,11,0.129967627465828
PE P-36:2 or PE O-36:3 (regulates) WIZ,PE P-36:2 or PE O-36:3,NA,ENSG00000011451.21,EE,blood.muscle,11,0.129543142879606
LPC 14:0/0:0 (regulates) CCDC163,LPC 14:0/0:0,NA,ENSG00000280670.3,RE,blood.muscle,4,0.134873022532933
LPC 14:0/0:0 (regulates) RAB11B-AS1,LPC 14:0/0:0,NA,ENSG00000269386.6,RE,blood.muscle,4,0.129905412162005
LPC 14:0/0:0 (regulates) ENSG00000230454.1,LPC 14:0/0:0,NA,ENSG00000230454.1,RE,blood.muscle,4,0.103856181115001
LPC 14:0/0:0 (regulates) LINC00339,LPC 14:0/0:0,NA,ENSG00000218510.9,RE,blood.muscle,4,0.141857457378397
LPC 14:0/0:0 (regulates) CCDC85C,LPC 14:0/0:0,NA,ENSG00000205476.9,RE,blood.muscle,4,0.129507580864047
LPC 14:0/0:0 (regulates) MTCL1,LPC 14:0/0:0,NA,ENSG00000168502.17,RE,blood.muscle,4,0.115055102640215
LPC 14:0/0:0 (regulates) MAP4K2,LPC 14:0/0:0,NA,ENSG00000168067.12,RE,blood.muscle,4,0.126322203272017
LPC 14:0/0:0 (regulates) DNAJB14,LPC 14:0/0:0,NA,ENSG00000164031.17,RE,blood.muscle,4,0.101519989786119
LPC 14:0/0:0 (regulates) CPT2,LPC 14:0/0:0,NA,ENSG00000157184.7,RE,blood.muscle,4,0.106598987215865
LPC 14:0/0:0 (regulates) CEP78,LPC 14:0/0:0,NA,ENSG00000148019.14,RE,blood.muscle,4,0.183695282567984
LPC 14:0/0:0 (regulates) MMS22L,LPC 14:0/0:0,NA,ENSG00000146263.12,RE,blood.muscle,4,0.102878691508902
LPC 14:0/0:0 (regulates) TCF25,LPC 14:0/0:0,NA,ENSG00000141002.20,RE,blood.muscle,4,0.104468813586714
LPC 14:0/0:0 (regulates) SPX,LPC 14:0/0:0,NA,ENSG00000134548.11,RE,blood.muscle,4,0.123824809543698
LPC 14:0/0:0 (regulates) RCN2,LPC 14:0/0:0,NA,ENSG00000117906.14,RE,blood.muscle,4,0.104660215356721
