"Cluster","interaction","modality","name","regulator_id","selected","shared interaction","shared name","site","target_id","tissue","Weight"
"11","regulates","RE","EPA (regulates) GPR35",,"false","regulates","EPA (regulates) GPR35",,"ENSG00000178623.13","blood.muscle","0.11895005914004"
"11","regulates","RE","EPA (regulates) DHFR2",,"false","regulates","EPA (regulates) DHFR2",,"ENSG00000178700.9","blood.muscle","0.247548246532571"
"1","regulates","EE","EPA (regulates) FUCA1",,"false","regulates","EPA (regulates) FUCA1",,"ENSG00000179163.12","blood.muscle","0.294396214815882"
"11","regulates","RE","EPA (regulates) LINC00304",,"false","regulates","EPA (regulates) LINC00304",,"ENSG00000180422.3","blood.muscle","0.133924620081885"
"11","regulates","RE","EPA (regulates) ZNF678",,"false","regulates","EPA (regulates) ZNF678",,"ENSG00000181450.18","blood.muscle","0.121357403084631"
"11","regulates","RE","EPA (regulates) EXOC7",,"false","regulates","EPA (regulates) EXOC7",,"ENSG00000182473.22","blood.muscle","0.184776641852832"
"11","regulates","RE","EPA (regulates) FAM104B",,"false","regulates","EPA (regulates) FAM104B",,"ENSG00000182518.14","blood.muscle","0.105534287116397"
"11","regulates","RE","EPA (regulates) CNOT10",,"false","regulates","EPA (regulates) CNOT10",,"ENSG00000182973.20","blood.muscle","0.116875523324974"
"11","regulates","RE","EPA (regulates) ZNF320",,"false","regulates","EPA (regulates) ZNF320",,"ENSG00000182986.15","blood.muscle","0.16308426713776"
"11","regulates","RE","EPA (regulates) C12orf60",,"false","regulates","EPA (regulates) C12orf60",,"ENSG00000182993.5","blood.muscle","0.101665228041509"
"11","regulates","RE","EPA (regulates) SF3A3",,"false","regulates","EPA (regulates) SF3A3",,"ENSG00000183431.12","blood.muscle","0.110956507777091"
"1","regulates","EE","EPA (regulates) B3GALT5",,"false","regulates","EPA (regulates) B3GALT5",,"ENSG00000183778.19","blood.muscle","0.151094374328295"
"11","regulates","RE","EPA (regulates) TXNRD2",,"false","regulates","EPA (regulates) TXNRD2",,"ENSG00000184470.21","blood.muscle","0.213555651518212"
"11","regulates","RE","EPA (regulates) MUC6",,"false","regulates","EPA (regulates) MUC6",,"ENSG00000184956.16","blood.muscle","0.169278537491591"
"11","regulates","RE","EPA (regulates) ZBTB37",,"false","regulates","EPA (regulates) ZBTB37",,"ENSG00000185278.15","blood.muscle","0.128085961466473"
"11","regulates","RE","EPA (regulates) IFNLR1",,"false","regulates","EPA (regulates) IFNLR1",,"ENSG00000185436.12","blood.muscle","0.137257798046488"
"11","regulates","RE","EPA (regulates) FAM186A",,"false","regulates","EPA (regulates) FAM186A",,"ENSG00000185958.10","blood.muscle","0.150831704121567"
"11","regulates","RE","EPA (regulates) BCL9L",,"false","regulates","EPA (regulates) BCL9L",,"ENSG00000186174.13","blood.muscle","0.184888353304774"
"11","regulates","RE","EPA (regulates) KDM4D",,"false","regulates","EPA (regulates) KDM4D",,"ENSG00000186280.7","blood.muscle","0.209066496109855"
"11","regulates","RE","EPA (regulates) TMEM222",,"false","regulates","EPA (regulates) TMEM222",,"ENSG00000186501.15","blood.muscle","0.29933618420385"
"11","regulates","RE","EPA (regulates) SBK1",,"false","regulates","EPA (regulates) SBK1",,"ENSG00000188322.8","blood.muscle","0.180649165831427"
"11","regulates","RE","EPA (regulates) C19orf54",,"false","regulates","EPA (regulates) C19orf54",,"ENSG00000188493.15","blood.muscle","0.117186280493759"
"11","regulates","RE","EPA (regulates) TMEM201",,"false","regulates","EPA (regulates) TMEM201",,"ENSG00000188807.13","blood.muscle","0.124906498103027"
"11","regulates","RE","EPA (regulates) FAM78B",,"false","regulates","EPA (regulates) FAM78B",,"ENSG00000188859.7","blood.muscle","0.201992820262564"
"11","regulates","RE","EPA (regulates) ZKSCAN3",,"false","regulates","EPA (regulates) ZKSCAN3",,"ENSG00000189298.14","blood.muscle","0.213632518533224"
"11","regulates","RE","EPA (regulates) FAM53B",,"false","regulates","EPA (regulates) FAM53B",,"ENSG00000189319.14","blood.muscle","0.172300820047024"
"11","regulates","RE","EPA (regulates) FAT4",,"false","regulates","EPA (regulates) FAT4",,"ENSG00000196159.14","blood.muscle","0.136495985700245"
"11","regulates","RE","EPA (regulates) LCOR",,"false","regulates","EPA (regulates) LCOR",,"ENSG00000196233.14","blood.muscle","0.183452722084209"
"11","regulates","RE","EPA (regulates) ZNF493",,"false","regulates","EPA (regulates) ZNF493",,"ENSG00000196268.12","blood.muscle","0.136962087749268"
"11","regulates","RE","EPA (regulates) GTF2IRD2",,"false","regulates","EPA (regulates) GTF2IRD2",,"ENSG00000196275.16","blood.muscle","0.159601238665491"
"11","regulates","RE","EPA (regulates) ZKSCAN7",,"false","regulates","EPA (regulates) ZKSCAN7",,"ENSG00000196345.13","blood.muscle","0.156916393322198"
"11","regulates","RE","EPA (regulates) ZNF775",,"false","regulates","EPA (regulates) ZNF775",,"ENSG00000196456.13","blood.muscle","0.123467637991659"
"11","regulates","RE","EPA (regulates) BORCS6",,"false","regulates","EPA (regulates) BORCS6",,"ENSG00000196544.8","blood.muscle","0.202956267795425"
"11","regulates","RE","EPA (regulates) ABCB8",,"false","regulates","EPA (regulates) ABCB8",,"ENSG00000197150.13","blood.muscle","0.244610785548046"
"11","regulates","RE","EPA (regulates) FBXL22",,"false","regulates","EPA (regulates) FBXL22",,"ENSG00000197361.8","blood.muscle","0.253221546812314"
"11","regulates","RE","EPA (regulates) GOLGA6L9",,"false","regulates","EPA (regulates) GOLGA6L9",,"ENSG00000197978.10","blood.muscle","0.162761272345274"
"11","regulates","RE","EPA (regulates) ZNF480",,"false","regulates","EPA (regulates) ZNF480",,"ENSG00000198464.14","blood.muscle","0.375207509504847"
"11","regulates","RE","EPA (regulates) ZNF808",,"false","regulates","EPA (regulates) ZNF808",,"ENSG00000198482.14","blood.muscle","0.217546291735278"
"11","regulates","RE","EPA (regulates) CNGA1",,"false","regulates","EPA (regulates) CNGA1",,"ENSG00000198515.16","blood.muscle","0.111980294311053"
"11","regulates","RE","EPA (regulates) C6orf89",,"false","regulates","EPA (regulates) C6orf89",,"ENSG00000198663.17","blood.muscle","0.417092367693495"
"11","regulates","RE","EPA (regulates) ODAD4",,"false","regulates","EPA (regulates) ODAD4",,"ENSG00000204815.10","blood.muscle","0.260415004509038"
"11","regulates","RE","EPA (regulates) FBXO48",,"false","regulates","EPA (regulates) FBXO48",,"ENSG00000204923.4","blood.muscle","0.158985209110424"
"11","regulates","RE","EPA (regulates) TMEM170B",,"false","regulates","EPA (regulates) TMEM170B",,"ENSG00000205269.6","blood.muscle","0.136964976674726"
"11","regulates","RE","EPA (regulates) C21orf62-AS1",,"false","regulates","EPA (regulates) C21orf62-AS1",,"ENSG00000205930.10","blood.muscle","0.111908085566471"
"11","regulates","RE","EPA (regulates) CFAP44",,"false","regulates","EPA (regulates) CFAP44",,"ENSG00000206530.11","blood.muscle","0.128275234631512"
"11","regulates","RE","EPA (regulates) ENSG00000206549.13",,"false","regulates","EPA (regulates) ENSG00000206549.13",,"ENSG00000206549.13","blood.muscle","0.143686193213257"
"11","regulates","RE","EPA (regulates) TSN",,"false","regulates","EPA (regulates) TSN",,"ENSG00000211460.12","blood.muscle","0.196695284484129"
"11","regulates","RE","EPA (regulates) ASIC3",,"false","regulates","EPA (regulates) ASIC3",,"ENSG00000213199.8","blood.muscle","0.185703534306608"
"11","regulates","RE","EPA (regulates) GTF2H4",,"false","regulates","EPA (regulates) GTF2H4",,"ENSG00000213780.11","blood.muscle","0.104251737878129"
"11","regulates","RE","EPA (regulates) LTB4R2",,"false","regulates","EPA (regulates) LTB4R2",,"ENSG00000213906.10","blood.muscle","0.198588465245008"
"11","regulates","RE","EPA (regulates) ARL16",,"false","regulates","EPA (regulates) ARL16",,"ENSG00000214087.9","blood.muscle","0.185121996171063"
"11","regulates","RE","EPA (regulates) SCART1",,"false","regulates","EPA (regulates) SCART1",,"ENSG00000214279.13","blood.muscle","0.20381470639592"
"11","regulates","RE","EPA (regulates) NUTM2D",,"false","regulates","EPA (regulates) NUTM2D",,"ENSG00000214562.15","blood.muscle","0.119963492321081"
"11","regulates","RE","EPA (regulates) POLR2J4",,"false","regulates","EPA (regulates) POLR2J4",,"ENSG00000214783.9","blood.muscle","0.108987429708385"
"11","regulates","RE","EPA (regulates) CD27-AS1",,"false","regulates","EPA (regulates) CD27-AS1",,"ENSG00000215039.8","blood.muscle","0.28337805683893"
"11","regulates","RE","EPA (regulates) MIR99AHG",,"false","regulates","EPA (regulates) MIR99AHG",,"ENSG00000215386.14","blood.muscle","0.143949293039616"
"11","regulates","RE","EPA (regulates) AATBC",,"false","regulates","EPA (regulates) AATBC",,"ENSG00000215458.8","blood.muscle","0.162639799072974"
"1","regulates","EE","EPA (regulates) CROCCP2",,"false","regulates","EPA (regulates) CROCCP2",,"ENSG00000215908.10","blood.muscle","0.100812384781367"
"11","regulates","RE","EPA (regulates) ZNF603P",,"false","regulates","EPA (regulates) ZNF603P",,"ENSG00000216901.1","blood.muscle","0.241720179724986"
"11","regulates","RE","EPA (regulates) LINC01422",,"false","regulates","EPA (regulates) LINC01422",,"ENSG00000223704.2","blood.muscle","0.246972853539911"
"11","regulates","RE","EPA (regulates) LINP1",,"false","regulates","EPA (regulates) LINP1",,"ENSG00000223784.2","blood.muscle","0.185884306674601"
"11","regulates","RE","EPA (regulates) CPTP",,"false","regulates","EPA (regulates) CPTP",,"ENSG00000224051.7","blood.muscle","0.124962153329688"
"11","regulates","RE","EPA (regulates) FGGY-DT",,"false","regulates","EPA (regulates) FGGY-DT",,"ENSG00000224609.8","blood.muscle","0.134022471672185"
"11","regulates","RE","EPA (regulates) MUC20P1",,"false","regulates","EPA (regulates) MUC20P1",,"ENSG00000224769.1","blood.muscle","0.101510119545912"
"11","regulates","RE","EPA (regulates) ENSG00000224848.3",,"false","regulates","EPA (regulates) ENSG00000224848.3",,"ENSG00000224848.3","blood.muscle","0.372778179639226"
"11","regulates","RE","EPA (regulates) LINC01341",,"false","regulates","EPA (regulates) LINC01341",,"ENSG00000227953.7","blood.muscle","0.106045186589403"
"11","regulates","RE","EPA (regulates) ZFAND2A-DT",,"false","regulates","EPA (regulates) ZFAND2A-DT",,"ENSG00000229043.3","blood.muscle","0.40085177012299"
"11","regulates","RE","EPA (regulates) LINC02613",,"false","regulates","EPA (regulates) LINC02613",,"ENSG00000231367.6","blood.muscle","0.235557536271393"
"11","regulates","RE","EPA (regulates) FAAHP1",,"false","regulates","EPA (regulates) FAAHP1",,"ENSG00000232022.8","blood.muscle","0.301610537468872"
"11","regulates","RE","EPA (regulates) DIRC3-AS1",,"false","regulates","EPA (regulates) DIRC3-AS1",,"ENSG00000233143.2","blood.muscle","0.127012296724873"
"11","regulates","RE","EPA (regulates) LINC01137",,"false","regulates","EPA (regulates) LINC01137",,"ENSG00000233621.3","blood.muscle","0.124738891080022"
"11","regulates","RE","EPA (regulates) DDX11L2",,"false","regulates","EPA (regulates) DDX11L2",,"ENSG00000236397.3","blood.muscle","0.11521204565374"
"11","regulates","RE","EPA (regulates) PAXBP1-AS1",,"false","regulates","EPA (regulates) PAXBP1-AS1",,"ENSG00000238197.7","blood.muscle","0.159309940313299"
"11","regulates","RE","EPA (regulates) ALKBH6",,"false","regulates","EPA (regulates) ALKBH6",,"ENSG00000239382.11","blood.muscle","0.21170828672042"
"11","regulates","RE","EPA (regulates) COX19",,"false","regulates","EPA (regulates) COX19",,"ENSG00000240230.6","blood.muscle","0.151884205413522"
"11","regulates","RE","EPA (regulates) TICAM2",,"false","regulates","EPA (regulates) TICAM2",,"ENSG00000243414.6","blood.muscle","0.246786752624456"
"11","regulates","RE","EPA (regulates) PDCL3P4",,"false","regulates","EPA (regulates) PDCL3P4",,"ENSG00000244119.2","blood.muscle","0.163130619546553"
"11","regulates","RE","EPA (regulates) ALDH1L1-AS2",,"false","regulates","EPA (regulates) ALDH1L1-AS2",,"ENSG00000246022.4","blood.muscle","0.165343951989849"
"11","regulates","RE","EPA (regulates) UBAP1L",,"false","regulates","EPA (regulates) UBAP1L",,"ENSG00000246922.10","blood.muscle","0.121307327019834"
"11","regulates","RE","EPA (regulates) SRP14-DT",,"false","regulates","EPA (regulates) SRP14-DT",,"ENSG00000248508.9","blood.muscle","0.224771987934178"
"11","regulates","RE","EPA (regulates) YJEFN3",,"false","regulates","EPA (regulates) YJEFN3",,"ENSG00000250067.12","blood.muscle","0.231141748146894"
"11","regulates","RE","EPA (regulates) ZBED3-AS1",,"false","regulates","EPA (regulates) ZBED3-AS1",,"ENSG00000250802.7","blood.muscle","0.155884537462073"
"11","regulates","RE","EPA (regulates) ENSG00000254469.9",,"false","regulates","EPA (regulates) ENSG00000254469.9",,"ENSG00000254469.9","blood.muscle","0.197325197096199"
"11","regulates","RE","EPA (regulates) WAC-AS1",,"false","regulates","EPA (regulates) WAC-AS1",,"ENSG00000254635.6","blood.muscle","0.172791366741132"
"11","regulates","RE","EPA (regulates) TMEM9B-AS1",,"false","regulates","EPA (regulates) TMEM9B-AS1",,"ENSG00000254860.7","blood.muscle","0.203085802565831"
"11","regulates","RE","EPA (regulates) ENSG00000255426.1",,"false","regulates","EPA (regulates) ENSG00000255426.1",,"ENSG00000255426.1","blood.muscle","0.217305958497206"
"11","regulates","RE","EPA (regulates) ENSG00000256591.5",,"false","regulates","EPA (regulates) ENSG00000256591.5",,"ENSG00000256591.5","blood.muscle","0.167477021506482"
"1","regulates","EE","EPA (regulates) LINC00930",,"false","regulates","EPA (regulates) LINC00930",,"ENSG00000258647.6","blood.muscle","0.121503750569141"
"11","regulates","RE","EPA (regulates) ENSG00000260261.2",,"false","regulates","EPA (regulates) ENSG00000260261.2",,"ENSG00000260261.2","blood.muscle","0.130608636766247"
"11","regulates","RE","EPA (regulates) ENSG00000260279.4",,"false","regulates","EPA (regulates) ENSG00000260279.4",,"ENSG00000260279.4","blood.muscle","0.10292899727423"
"11","regulates","RE","EPA (regulates) LCMT1-AS1",,"false","regulates","EPA (regulates) LCMT1-AS1",,"ENSG00000260448.7","blood.muscle","0.153539490841845"
"11","regulates","RE","EPA (regulates) ENSG00000260948.1",,"false","regulates","EPA (regulates) ENSG00000260948.1",,"ENSG00000260948.1","blood.muscle","0.158181330371579"
"11","regulates","RE","EPA (regulates) ENSG00000262370.6",,"false","regulates","EPA (regulates) ENSG00000262370.6",,"ENSG00000262370.6","blood.muscle","0.112238847634341"
"11","regulates","RE","EPA (regulates) ENSG00000267127.7",,"false","regulates","EPA (regulates) ENSG00000267127.7",,"ENSG00000267127.7","blood.muscle","0.117537919440916"
"11","regulates","RE","EPA (regulates) ENSG00000268119.7",,"false","regulates","EPA (regulates) ENSG00000268119.7",,"ENSG00000268119.7","blood.muscle","0.134462369363596"
"1","regulates","EE","EPA (regulates) TMEM185A",,"false","regulates","EPA (regulates) TMEM185A",,"ENSG00000269556.9","blood.muscle","0.219785039743404"
"11","regulates","RE","EPA (regulates) ENSG00000269937.1",,"false","regulates","EPA (regulates) ENSG00000269937.1",,"ENSG00000269937.1","blood.muscle","0.222016990917203"
"11","regulates","RE","EPA (regulates) TAGAP-AS1",,"false","regulates","EPA (regulates) TAGAP-AS1",,"ENSG00000271913.8","blood.muscle","0.139999802062765"
"11","regulates","RE","EPA (regulates) ENSG00000272078.1",,"false","regulates","EPA (regulates) ENSG00000272078.1",,"ENSG00000272078.1","blood.muscle","0.109781358862388"
"11","regulates","RE","EPA (regulates) ENSG00000272668.2",,"false","regulates","EPA (regulates) ENSG00000272668.2",,"ENSG00000272668.2","blood.muscle","0.274440167847557"
"11","regulates","RE","EPA (regulates) ENSG00000273007.2",,"false","regulates","EPA (regulates) ENSG00000273007.2",,"ENSG00000273007.2","blood.muscle","0.176111044665487"
"11","regulates","RE","EPA (regulates) ENSG00000274265.5",,"false","regulates","EPA (regulates) ENSG00000274265.5",,"ENSG00000274265.5","blood.muscle","0.125386008160774"
"11","regulates","RE","EPA (regulates) ENSG00000276805.2",,"false","regulates","EPA (regulates) ENSG00000276805.2",,"ENSG00000276805.2","blood.muscle","0.195355891227944"
"11","regulates","RE","EPA (regulates) BEND3P3",,"false","regulates","EPA (regulates) BEND3P3",,"ENSG00000278616.1","blood.muscle","0.138370652254742"
"11","regulates","RE","EPA (regulates) ENSG00000278934.1",,"false","regulates","EPA (regulates) ENSG00000278934.1",,"ENSG00000278934.1","blood.muscle","0.102014756664558"
"11","regulates","RE","EPA (regulates) ENSG00000279267.1",,"false","regulates","EPA (regulates) ENSG00000279267.1",,"ENSG00000279267.1","blood.muscle","0.100995358517299"
"11","regulates","RE","EPA (regulates) RN7SKP23",,"false","regulates","EPA (regulates) RN7SKP23",,"ENSG00000280039.1","blood.muscle","0.129581200691431"
"11","regulates","RE","EPA (regulates) ENSG00000280145.3",,"false","regulates","EPA (regulates) ENSG00000280145.3",,"ENSG00000280145.3","blood.muscle","0.105847548184179"
"11","regulates","RE","EPA (regulates) ENSG00000283662.1",,"false","regulates","EPA (regulates) ENSG00000283662.1",,"ENSG00000283662.1","blood.muscle","0.113915510861174"
"11","regulates","RE","EPA (regulates) PRSS50",,"false","regulates","EPA (regulates) PRSS50",,"ENSG00000283706.2","blood.muscle","0.178003087404784"
"11","regulates","RE","EPA (regulates) LINC02767",,"false","regulates","EPA (regulates) LINC02767",,"ENSG00000284237.1","blood.muscle","0.109820237920606"
