contrast,collection,database,set_id,set,set_short,set_size,set_size_DB,size_ratio,set_size_in_input,input_size,background_size,p_value,adj_p_value
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15319,PTMSIGDB_KINASE-iKiP_PAK3,PTMSIGDB_KINASE-iKiP_PAK3,20,147,0.136,1,225,7217,0.469695046,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15337,PTMSIGDB_KINASE-iKiP_PLK1,PTMSIGDB_KINASE-iKiP_PLK1,20,156,0.128,1,225,7217,0.469695046,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15477,PTMSIGDB_PERT-P100-DIA2_AR_A014418,PTMSIGDB_PERT-P100-DIA2_AR_A014418,51,159,0.321,2,225,7217,0.475513932,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15487,PTMSIGDB_PERT-P100-DIA2_BYL719,PTMSIGDB_PERT-P100-DIA2_BYL719,51,141,0.362,2,225,7217,0.475513932,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15516,PTMSIGDB_PERT-P100-DIA2_EX527,PTMSIGDB_PERT-P100-DIA2_EX527,51,148,0.345,2,225,7217,0.475513932,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15523,PTMSIGDB_PERT-P100-DIA2_GOSSYPETIN,PTMSIGDB_PERT-P100-DIA2_GOSSYPETIN,51,155,0.329,2,225,7217,0.475513932,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15156,PTMSIGDB_KINASE-iKiP_CDK6-CCND3,PTMSIGDB_KINASE-iKiP_CDK6-CCND3,21,68,0.309,1,225,7217,0.486273984,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15405,PTMSIGDB_KINASE-iKiP_TLK1,PTMSIGDB_KINASE-iKiP_TLK1,21,184,0.114,1,225,7217,0.486273984,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PATH-NP,15457,PTMSIGDB_PATH-NP_TSLP_PATHWAY,PTMSIGDB_PATH-NP_TSLP_PATHWAY,53,182,0.291,2,225,7217,0.495820094,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15548,PTMSIGDB_PERT-P100-DIA2_OLMESARTAN,PTMSIGDB_PERT-P100-DIA2_OLMESARTAN,53,192,0.276,2,225,7217,0.495820094,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15161,PTMSIGDB_KINASE-iKiP_CGK2,PTMSIGDB_KINASE-iKiP_CGK2,22,83,0.265,1,225,7217,0.502336846,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15576,PTMSIGDB_PERT-P100-DIA2_TBB,PTMSIGDB_PERT-P100-DIA2_TBB,54,146,0.37,2,225,7217,0.505785146,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PATH-NP,15433,PTMSIGDB_PATH-NP_EGFR1_PATHWAY,PTMSIGDB_PATH-NP_EGFR1_PATHWAY,55,495,0.111,2,225,7217,0.51562213,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15491,PTMSIGDB_PERT-P100-DIA2_CARFILZOMIB,PTMSIGDB_PERT-P100-DIA2_CARFILZOMIB,55,190,0.289,2,225,7217,0.51562213,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15525,PTMSIGDB_PERT-P100-DIA2_GSK1210151A,PTMSIGDB_PERT-P100-DIA2_GSK1210151A,55,148,0.372,2,225,7217,0.51562213,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-PSP,15055,PTMSIGDB_KINASE-PSP_PLK1,PTMSIGDB_KINASE-PSP_PLK1,23,302,0.076,1,225,7217,0.517899627,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15288,PTMSIGDB_KINASE-iKiP_MATK.CTK,PTMSIGDB_KINASE-iKiP_MATK.CTK,23,83,0.277,1,225,7217,0.517899627,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15357,PTMSIGDB_KINASE-iKiP_PRKG1,PTMSIGDB_KINASE-iKiP_PRKG1,23,86,0.267,1,225,7217,0.517899627,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15186,PTMSIGDB_KINASE-iKiP_DYRK4,PTMSIGDB_KINASE-iKiP_DYRK4,88,272,0.324,3,225,7217,0.520905083,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15536,PTMSIGDB_PERT-P100-DIA2_LAPATINIB,PTMSIGDB_PERT-P100-DIA2_LAPATINIB,56,208,0.269,2,225,7217,0.525329318,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15358,PTMSIGDB_KINASE-iKiP_PRKX,PTMSIGDB_KINASE-iKiP_PRKX,24,67,0.358,1,225,7217,0.532977828,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-PSP,15708,PTMSIGDB_PERT-PSP_SII_ANGIOTENSIN_2,PTMSIGDB_PERT-PSP_SII_ANGIOTENSIN_2,24,36,0.667,1,225,7217,0.532977828,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15492,PTMSIGDB_PERT-P100-DIA2_CC-401,PTMSIGDB_PERT-P100-DIA2_CC-401,57,154,0.37,2,225,7217,0.534905214,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15276,PTMSIGDB_KINASE-iKiP_MAPK3.ERK1,PTMSIGDB_KINASE-iKiP_MAPK3.ERK1,90,304,0.296,3,225,7217,0.536161348,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15490,PTMSIGDB_PERT-P100-DIA2_CALPAIN_INHIBITOR_II,PTMSIGDB_PERT-P100-DIA2_CALPAIN_INHIBITOR_II,58,139,0.417,2,225,7217,0.544348539,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15306,PTMSIGDB_KINASE-iKiP_NEK7,PTMSIGDB_KINASE-iKiP_NEK7,25,197,0.127,1,225,7217,0.547586474,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15509,PTMSIGDB_PERT-P100-DIA2_ENDOTHELIN,PTMSIGDB_PERT-P100-DIA2_ENDOTHELIN,59,204,0.289,2,225,7217,0.553658219,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15573,PTMSIGDB_PERT-P100-DIA2_STAUROSPORINE,PTMSIGDB_PERT-P100-DIA2_STAUROSPORINE,192,597,0.322,6,225,7217,0.556674359,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15225,PTMSIGDB_KINASE-iKiP_HIPK1,PTMSIGDB_KINASE-iKiP_HIPK1,26,47,0.553,1,225,7217,0.561740123,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15317,PTMSIGDB_KINASE-iKiP_PAK1,PTMSIGDB_KINASE-iKiP_PAK1,26,145,0.179,1,225,7217,0.561740123,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-PSP,15037,PTMSIGDB_KINASE-PSP_PKACA/PRKACA,PTMSIGDB_KINASE-PSP_PKACA/PRKACA,60,607,0.099,2,225,7217,0.562833378,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15269,PTMSIGDB_KINASE-iKiP_MAPK1.ERK2,PTMSIGDB_KINASE-iKiP_MAPK1.ERK2,127,448,0.283,4,225,7217,0.563213719,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-PSP,14926,PTMSIGDB_KINASE-PSP_ERK2/MAPK1,PTMSIGDB_KINASE-PSP_ERK2/MAPK1,61,441,0.138,2,225,7217,0.571873319,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15139,PTMSIGDB_KINASE-iKiP_CAMK2G,PTMSIGDB_KINASE-iKiP_CAMK2G,61,212,0.288,2,225,7217,0.571873319,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15567,PTMSIGDB_PERT-P100-DIA2_SEMAGACESTAT,PTMSIGDB_PERT-P100-DIA2_SEMAGACESTAT,61,178,0.343,2,225,7217,0.571873319,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15120,PTMSIGDB_KINASE-iKiP_AMPKA1,PTMSIGDB_KINASE-iKiP_AMPKA1,27,88,0.307,1,225,7217,0.575452885,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15165,PTMSIGDB_KINASE-iKiP_CLK1,PTMSIGDB_KINASE-iKiP_CLK1,27,68,0.397,1,225,7217,0.575452885,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15502,PTMSIGDB_PERT-P100-DIA2_DASATINIB,PTMSIGDB_PERT-P100-DIA2_DASATINIB,62,193,0.321,2,225,7217,0.580777523,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15373,PTMSIGDB_KINASE-iKiP_RPS6KB1,PTMSIGDB_KINASE-iKiP_RPS6KB1,28,180,0.156,1,225,7217,0.588738435,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15479,PTMSIGDB_PERT-P100-DIA2_BAFILOMYCIN_A1,PTMSIGDB_PERT-P100-DIA2_BAFILOMYCIN_A1,28,75,0.373,1,225,7217,0.588738435,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15518,PTMSIGDB_PERT-P100-DIA2_FLAVOPIRIDOL,PTMSIGDB_PERT-P100-DIA2_FLAVOPIRIDOL,64,193,0.332,2,225,7217,0.598177437,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15565,PTMSIGDB_PERT-P100-DIA2_SCH_900776,PTMSIGDB_PERT-P100-DIA2_SCH_900776,64,201,0.318,2,225,7217,0.598177437,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15522,PTMSIGDB_PERT-P100-DIA2_GINKGETIN,PTMSIGDB_PERT-P100-DIA2_GINKGETIN,29,81,0.358,1,225,7217,0.601610024,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15526,PTMSIGDB_PERT-P100-DIA2_GSK126,PTMSIGDB_PERT-P100-DIA2_GSK126,65,181,0.359,2,225,7217,0.606672881,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15309,PTMSIGDB_KINASE-iKiP_NLK,PTMSIGDB_KINASE-iKiP_NLK,30,131,0.229,1,225,7217,0.614080494,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15146,PTMSIGDB_KINASE-iKiP_CDK1-CCNB1,PTMSIGDB_KINASE-iKiP_CDK1-CCNB1,66,253,0.261,2,225,7217,0.615032039,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15484,PTMSIGDB_PERT-P100-DIA2_BMS-906024,PTMSIGDB_PERT-P100-DIA2_BMS-906024,66,213,0.31,2,225,7217,0.615032039,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15530,PTMSIGDB_PERT-P100-DIA2_IPI145,PTMSIGDB_PERT-P100-DIA2_IPI145,66,202,0.327,2,225,7217,0.615032039,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15137,PTMSIGDB_KINASE-iKiP_CAMK2B,PTMSIGDB_KINASE-iKiP_CAMK2B,31,103,0.301,1,225,7217,0.626162293,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15204,PTMSIGDB_KINASE-iKiP_ERBB2,PTMSIGDB_KINASE-iKiP_ERBB2,31,84,0.369,1,225,7217,0.626162293,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15219,PTMSIGDB_KINASE-iKiP_GRK5,PTMSIGDB_KINASE-iKiP_GRK5,31,169,0.183,1,225,7217,0.626162293,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15485,PTMSIGDB_PERT-P100-DIA2_BORTEZOMIB,PTMSIGDB_PERT-P100-DIA2_BORTEZOMIB,31,141,0.22,1,225,7217,0.626162293,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15114,PTMSIGDB_KINASE-iKiP_ACVR1.ALK2,PTMSIGDB_KINASE-iKiP_ACVR1.ALK2,32,157,0.204,1,225,7217,0.637867482,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15283,PTMSIGDB_KINASE-iKiP_MARK1,PTMSIGDB_KINASE-iKiP_MARK1,32,138,0.232,1,225,7217,0.637867482,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15515,PTMSIGDB_PERT-P100-DIA2_EVEROLIMUS,PTMSIGDB_PERT-P100-DIA2_EVEROLIMUS,32,106,0.302,1,225,7217,0.637867482,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15372,PTMSIGDB_KINASE-iKiP_RPS6KA6,PTMSIGDB_KINASE-iKiP_RPS6KA6,33,108,0.306,1,225,7217,0.649207749,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15554,PTMSIGDB_PERT-P100-DIA2_PRAVASTATIN,PTMSIGDB_PERT-P100-DIA2_PRAVASTATIN,71,194,0.366,2,225,7217,0.654794648,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15588,PTMSIGDB_PERT-P100-DIA2_VERTEPORFIN,PTMSIGDB_PERT-P100-DIA2_VERTEPORFIN,72,195,0.369,2,225,7217,0.662344263,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15279,PTMSIGDB_KINASE-iKiP_MAPK9.JNK2,PTMSIGDB_KINASE-iKiP_MAPK9.JNK2,73,258,0.283,2,225,7217,0.669761264,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15411,PTMSIGDB_KINASE-iKiP_TTBK1,PTMSIGDB_KINASE-iKiP_TTBK1,35,268,0.131,1,225,7217,0.670838477,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15481,PTMSIGDB_PERT-P100-DIA2_BIX-01294,PTMSIGDB_PERT-P100-DIA2_BIX-01294,35,118,0.297,1,225,7217,0.670838477,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15527,PTMSIGDB_PERT-P100-DIA2_GSK525762A,PTMSIGDB_PERT-P100-DIA2_GSK525762A,35,116,0.302,1,225,7217,0.670838477,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15500,PTMSIGDB_PERT-P100-DIA2_CYCLOSPORINE,PTMSIGDB_PERT-P100-DIA2_CYCLOSPORINE,74,240,0.308,2,225,7217,0.677046541,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15367,PTMSIGDB_KINASE-iKiP_RPS6KA1,PTMSIGDB_KINASE-iKiP_RPS6KA1,36,128,0.281,1,225,7217,0.681150555,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15185,PTMSIGDB_KINASE-iKiP_DYRK3,PTMSIGDB_KINASE-iKiP_DYRK3,75,320,0.234,2,225,7217,0.684201059,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15138,PTMSIGDB_KINASE-iKiP_CAMK2D,PTMSIGDB_KINASE-iKiP_CAMK2D,37,193,0.192,1,225,7217,0.691140964,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15148,PTMSIGDB_KINASE-iKiP_CDK2-CCNA2,PTMSIGDB_KINASE-iKiP_CDK2-CCNA2,37,151,0.245,1,225,7217,0.691140964,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15281,PTMSIGDB_KINASE-iKiP_MAPKAPK3,PTMSIGDB_KINASE-iKiP_MAPKAPK3,38,167,0.228,1,225,7217,0.700819694,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15339,PTMSIGDB_KINASE-iKiP_PLK3,PTMSIGDB_KINASE-iKiP_PLK3,39,233,0.167,1,225,7217,0.710196427,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15378,PTMSIGDB_KINASE-iKiP_SIK1,PTMSIGDB_KINASE-iKiP_SIK1,39,185,0.211,1,225,7217,0.710196427,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15551,PTMSIGDB_PERT-P100-DIA2_PD-0332991,PTMSIGDB_PERT-P100-DIA2_PD-0332991,39,112,0.348,1,225,7217,0.710196427,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15274,PTMSIGDB_KINASE-iKiP_MAPK14,PTMSIGDB_KINASE-iKiP_MAPK14,79,294,0.269,2,225,7217,0.711533096,0.877411977
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15282,PTMSIGDB_KINASE-iKiP_MAPKAPK5,PTMSIGDB_KINASE-iKiP_MAPKAPK5,41,141,0.291,1,225,7217,0.728081142,0.878647788
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15533,PTMSIGDB_PERT-P100-DIA2_KN-62,PTMSIGDB_PERT-P100-DIA2_KN-62,41,200,0.205,1,225,7217,0.728081142,0.878647788
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15545,PTMSIGDB_PERT-P100-DIA2_NILOTINIB,PTMSIGDB_PERT-P100-DIA2_NILOTINIB,42,118,0.356,1,225,7217,0.736607026,0.878647788
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15558,PTMSIGDB_PERT-P100-DIA2_RESVERATROL,PTMSIGDB_PERT-P100-DIA2_RESVERATROL,42,130,0.323,1,225,7217,0.736607026,0.878647788
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15476,PTMSIGDB_PERT-P100-DIA2_AMIODARONE,PTMSIGDB_PERT-P100-DIA2_AMIODARONE,83,248,0.335,2,225,7217,0.736865732,0.878647788
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-PSP,14906,PTMSIGDB_KINASE-PSP_CK2A1/CSNK2A1,PTMSIGDB_KINASE-PSP_CK2A1/CSNK2A1,44,571,0.077,1,225,7217,0.752868546,0.878647788
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15136,PTMSIGDB_KINASE-iKiP_CAMK2A,PTMSIGDB_KINASE-iKiP_CAMK2A,44,178,0.247,1,225,7217,0.752868546,0.878647788
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15578,PTMSIGDB_PERT-P100-DIA2_TOFACITINIB,PTMSIGDB_PERT-P100-DIA2_TOFACITINIB,44,117,0.376,1,225,7217,0.752868546,0.878647788
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15590,PTMSIGDB_PERT-P100-DIA2_VU0155056,PTMSIGDB_PERT-P100-DIA2_VU0155056,44,110,0.4,1,225,7217,0.752868546,0.878647788
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15495,PTMSIGDB_PERT-P100-DIA2_CI-994,PTMSIGDB_PERT-P100-DIA2_CI-994,45,153,0.294,1,225,7217,0.760620474,0.878647788
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15529,PTMSIGDB_PERT-P100-DIA2_IMATINIB,PTMSIGDB_PERT-P100-DIA2_IMATINIB,45,170,0.265,1,225,7217,0.760620474,0.878647788
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15483,PTMSIGDB_PERT-P100-DIA2_BMS-345541,PTMSIGDB_PERT-P100-DIA2_BMS-345541,46,124,0.371,1,225,7217,0.768130289,0.882252503
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15575,PTMSIGDB_PERT-P100-DIA2_TAXOL,PTMSIGDB_PERT-P100-DIA2_TAXOL,47,183,0.257,1,225,7217,0.77540552,0.88554835
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15504,PTMSIGDB_PERT-P100-DIA2_DECITABINE,PTMSIGDB_PERT-P100-DIA2_DECITABINE,48,150,0.32,1,225,7217,0.782453464,0.888548849
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15510,PTMSIGDB_PERT-P100-DIA2_EPZ-5676,PTMSIGDB_PERT-P100-DIA2_EPZ-5676,52,146,0.356,1,225,7217,0.808510521,0.894640893
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15586,PTMSIGDB_PERT-P100-DIA2_VEMURAFENIB,PTMSIGDB_PERT-P100-DIA2_VEMURAFENIB,52,150,0.347,1,225,7217,0.808510521,0.894640893
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15587,PTMSIGDB_PERT-P100-DIA2_VERAPAMIL,PTMSIGDB_PERT-P100-DIA2_VERAPAMIL,52,169,0.308,1,225,7217,0.808510521,0.894640893
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-PSP,14925,PTMSIGDB_KINASE-PSP_ERK1/MAPK3,PTMSIGDB_KINASE-PSP_ERK1/MAPK3,53,384,0.138,1,225,7217,0.814523798,0.894640893
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15280,PTMSIGDB_KINASE-iKiP_MAPKAPK2,PTMSIGDB_KINASE-iKiP_MAPKAPK2,53,159,0.333,1,225,7217,0.814523798,0.894640893
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15488,PTMSIGDB_PERT-P100-DIA2_C646_(CHEMBL1797936),PTMSIGDB_PERT-P100-DIA2_C646_(CHEMBL1797936),53,146,0.363,1,225,7217,0.814523798,0.894640893
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15552,PTMSIGDB_PERT-P100-DIA2_PD0325901,PTMSIGDB_PERT-P100-DIA2_PD0325901,54,122,0.443,1,225,7217,0.820349056,0.896142175
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15517,PTMSIGDB_PERT-P100-DIA2_EXIFONE,PTMSIGDB_PERT-P100-DIA2_EXIFONE,55,174,0.316,1,225,7217,0.825992147,0.897429306
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15371,PTMSIGDB_KINASE-iKiP_RPS6KA5.MSK1,PTMSIGDB_KINASE-iKiP_RPS6KA5.MSK1,57,198,0.288,1,225,7217,0.836754343,0.899399053
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15555,PTMSIGDB_PERT-P100-DIA2_PRI-724,PTMSIGDB_PERT-P100-DIA2_PRI-724,57,151,0.377,1,225,7217,0.836754343,0.899399053
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15539,PTMSIGDB_PERT-P100-DIA2_LY-294002,PTMSIGDB_PERT-P100-DIA2_LY-294002,58,163,0.356,1,225,7217,0.841884269,0.900099671
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15271,PTMSIGDB_KINASE-iKiP_MAPK11,PTMSIGDB_KINASE-iKiP_MAPK11,60,212,0.283,1,225,7217,0.851667587,0.900974658
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15489,PTMSIGDB_PERT-P100-DIA2_CABOZANTINIB,PTMSIGDB_PERT-P100-DIA2_CABOZANTINIB,60,188,0.319,1,225,7217,0.851667587,0.900974658
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15577,PTMSIGDB_PERT-P100-DIA2_TG101348,PTMSIGDB_PERT-P100-DIA2_TG101348,61,150,0.407,1,225,7217,0.856330825,0.9011649
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15571,PTMSIGDB_PERT-P100-DIA2_SOTRASTAURIN,PTMSIGDB_PERT-P100-DIA2_SOTRASTAURIN,63,170,0.371,1,225,7217,0.865223938,0.905502679
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15574,PTMSIGDB_PERT-P100-DIA2_TACROLIMUS,PTMSIGDB_PERT-P100-DIA2_TACROLIMUS,64,198,0.323,1,225,7217,0.869462772,0.905502679
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15496,PTMSIGDB_PERT-P100-DIA2_COMPOUND_E,PTMSIGDB_PERT-P100-DIA2_COMPOUND_E,66,194,0.34,1,225,7217,0.877546353,0.906792311
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15537,PTMSIGDB_PERT-P100-DIA2_LENALIDOMIDE,PTMSIGDB_PERT-P100-DIA2_LENALIDOMIDE,67,188,0.356,1,225,7217,0.881399251,0.906792311
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15273,PTMSIGDB_KINASE-iKiP_MAPK13,PTMSIGDB_KINASE-iKiP_MAPK13,117,413,0.283,2,225,7217,0.884877406,0.906792311
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15542,PTMSIGDB_PERT-P100-DIA2_MOMELOTINIB,PTMSIGDB_PERT-P100-DIA2_MOMELOTINIB,69,181,0.381,1,225,7217,0.888746693,0.906792311
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15486,PTMSIGDB_PERT-P100-DIA2_BOSUTINIB,PTMSIGDB_PERT-P100-DIA2_BOSUTINIB,80,259,0.309,1,225,7217,0.921763055,0.935729162
Adipose_only,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15580,PTMSIGDB_PERT-P100-DIA2_TRETINOIN,PTMSIGDB_PERT-P100-DIA2_TRETINOIN,83,225,0.369,1,225,7217,0.928932664,0.938268671
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15278,PTMSIGDB_KINASE-iKiP_MAPK8.JNK1,PTMSIGDB_KINASE-iKiP_MAPK8.JNK1,109,380,0.287,1,225,7217,0.969156871,0.970133194
Adipose_only,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15272,PTMSIGDB_KINASE-iKiP_MAPK12,PTMSIGDB_KINASE-iKiP_MAPK12,110,430,0.256,1,225,7217,0.970133194,0.970133194
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15487,PTMSIGDB_PERT-P100-DIA2_BYL719,PTMSIGDB_PERT-P100-DIA2_BYL719,59,141,0.418,4,40,15818,1.44307E-05,0.002179038
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15560,PTMSIGDB_PERT-P100-DIA2_RO4929097,PTMSIGDB_PERT-P100-DIA2_RO4929097,87,198,0.439,4,40,15818,6.70707E-05,0.005063836
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15251,PTMSIGDB_KINASE-iKiP_MAP2K2,PTMSIGDB_KINASE-iKiP_MAP2K2,13,24,0.542,2,40,15818,0.00047785,0.024051767
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15185,PTMSIGDB_KINASE-iKiP_DYRK3,PTMSIGDB_KINASE-iKiP_DYRK3,106,320,0.331,3,40,15818,0.002413408,0.091106142
